pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,prodPcat_海水鱼,prodPcat_其他类
2023-01-15,12.307038834951456,15,6,1,0.255353295116187,0.9668478136052775,12.303398058252426,12.281553398058252,12.197815533980583,10.5,12.254247572815533,True,True,False
2023-01-15,8.5,15,6,1,0.255353295116187,0.9668478136052775,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-16,8.5,16,0,1,0.2719581575341055,0.9623090774541486,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-16,12.310679611650485,16,0,1,0.2719581575341055,0.9623090774541486,12.307038834951456,12.285194174757281,12.201456310679612,11.0,12.257888349514563,True,True,False
2023-01-17,8.5,17,1,1,0.288482432880609,0.9574851883550393,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-17,12.314320388349515,17,1,1,0.288482432880609,0.9574851883550393,12.310679611650485,12.28883495145631,12.205097087378642,11.0,12.261529126213592,True,True,False
2023-01-18,8.5,18,2,1,0.30492122465628907,0.9523775757303974,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-18,12.317961165048544,18,2,1,0.30492122465628907,0.9523775757303974,12.314320388349515,12.29247572815534,12.20873786407767,11.0,12.265169902912621,True,True,False
2023-01-19,8.5,19,3,1,0.3212696616923644,0.9469877530760753,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-19,12.321601941747574,19,3,1,0.3212696616923644,0.9469877530760753,12.317961165048544,12.29611650485437,12.212378640776699,11.0,12.268810679611649,True,True,False
2023-01-20,8.5,20,4,1,0.3375228995941133,0.9413173175128471,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-20,12.325242718446603,20,4,1,0.3375228995941133,0.9413173175128471,12.321601941747574,12.299757281553399,12.216019417475728,11.0,12.27245145631068,True,True,False
2023-01-21,12.32888349514563,21,5,1,0.3536761221763716,0.9353679493131483,12.325242718446603,12.303398058252426,12.219660194174757,11.0,12.276092233009708,True,True,False
2023-01-21,8.5,21,5,1,0.3536761221763716,0.9353679493131483,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-22,8.5,22,6,1,0.3697245428906731,0.9291414114031743,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-22,12.33252427184466,22,6,1,0.3697245428906731,0.9291414114031743,12.32888349514563,12.307038834951456,12.223300970873787,11.00364077669903,12.279733009708739,True,True,False
2023-01-23,12.33616504854369,23,0,1,0.38566340624360707,0.9226395488404876,12.33252427184466,12.310679611650485,12.226941747572816,11.007281553398059,12.283373786407767,True,True,False
2023-01-23,8.5,23,0,1,0.38566340624360707,0.9226395488404876,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-24,8.5,24,1,1,0.401487989205973,0.9158642882672872,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-24,12.339805825242719,24,1,1,0.401487989205973,0.9158642882672872,12.33616504854369,12.314320388349515,12.230582524271846,11.010922330097088,12.287014563106796,True,True,False
2023-01-25,12.343446601941748,25,2,1,0.4171936026123168,0.9088176373395029,12.339805825242719,12.317961165048544,12.234223300970873,11.014563106796116,12.290655339805825,True,True,False
